filament_id,lat_centroid,lon_centroid,dec_time,date,product_id,datetime,mgrs_tile
9627,36.05673961188767,0.0932378821734021,2019.1028980213089,2019-02-07,S2B_MSIL1C_20190207T104219_N0500_R008_T30SYE_20221127T220002.SAFE,2019-02-07T10:51:17.212Z,Unknown
9628,35.889402531615794,-0.503409429295218,2019.1028980213089,2019-02-07,S2B_MSIL1C_20190207T104219_N0500_R008_T30SYE_20221127T220002.SAFE,2019-02-07T10:51:17.212Z,Unknown
9629,35.833589107097914,-0.2036548838302616,2019.1028980213089,2019-02-07,S2B_MSIL1C_20190207T104219_N0500_R008_T30SYE_20221127T220002.SAFE,2019-02-07T10:51:17.212Z,Unknown
9630,35.81935336777693,-0.1912511901318065,2019.1028980213089,2019-02-07,S2B_MSIL1C_20190207T104219_N0500_R008_T30SYE_20221127T220002.SAFE,2019-02-07T10:51:17.212Z,Unknown
9631,35.77395144403531,-0.7363596212789147,2019.1028980213089,2019-02-07,S2B_MSIL1C_20190207T104219_N0500_R008_T30SXE_20221127T220002.SAFE,2019-02-07T10:51:22.361Z,Unknown
9632,35.81260452660144,-0.1825919365897359,2019.7327719748855,2019-09-25,S2B_MSIL1C_20190925T104019_N0500_R008_T30SYE_20230627T080218.SAFE,2019-09-25T10:51:16.841Z,Unknown
9633,35.83146312318992,-0.1782094675205567,2021.319027746068,2021-04-27,S2B_MSIL1C_20210427T103619_N0500_R008_T30SYE_20230606T193329.SAFE,2021-04-27T10:51:12.159Z,Unknown
9634,35.81343660090261,-0.1961695034094508,2018.754866914003,2018-10-03,S2B_MSIL1C_20181003T105019_N0500_R051_T30SYE_20230808T233452.SAFE,2018-10-03T11:01:07.685Z,Unknown
9635,36.11693785072395,-0.5806432481898818,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9636,36.11380444349236,-0.5581170202337229,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9637,36.09288164337632,-0.6609204163760394,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SXE_20230811T033015.SAFE,2018-11-22T11:01:13.035Z,Unknown
9638,36.07831587010807,-0.5701871435011117,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9639,36.08790372291502,-0.6963552104478148,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SXE_20230811T033015.SAFE,2018-11-22T11:01:13.035Z,Unknown
9640,35.85614014350583,-0.2524460808427164,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9641,35.819815599977815,-0.1903958839947228,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9642,35.92680894445131,-0.3719636009720699,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30SYE_20230527T131736.SAFE,2021-03-11T11:01:11.987Z,Unknown
9643,35.892543384607364,-0.4247985152457669,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30SYE_20230527T131736.SAFE,2021-03-11T11:01:11.987Z,Unknown
9644,35.89300526608329,-0.4530660393939598,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30SYE_20230527T131736.SAFE,2021-03-11T11:01:11.987Z,Unknown
9645,35.833589107097914,-0.2139224932977588,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30SYE_20230527T131736.SAFE,2021-03-11T11:01:11.987Z,Unknown
9646,35.78135035158631,-0.743174592129527,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30SXE_20230527T131736.SAFE,2021-03-11T11:01:15.638Z,Unknown
9647,35.76701445817023,-0.7560500238224153,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30SXE_20230527T131736.SAFE,2021-03-11T11:01:15.638Z,Unknown
9648,35.74194470813642,-0.728788595462539,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30SXE_20230527T131736.SAFE,2021-03-11T11:01:15.638Z,Unknown
9649,35.735097976939706,-0.6098680498267979,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30SYE_20230527T131736.SAFE,2021-03-11T11:01:11.987Z,Unknown
9650,36.76714706911495,-0.4377656214727827,2020.4712047156447,2020-06-21,S2B_MSIL1C_20200621T103629_N0500_R008_T30SYF_20230428T192845.SAFE,2020-06-21T10:51:04.838Z,Unknown
9651,36.73588918112366,-0.4771243347933702,2020.4712047156447,2020-06-21,S2B_MSIL1C_20200621T103629_N0500_R008_T30SYF_20230428T192845.SAFE,2020-06-21T10:51:04.838Z,Unknown
9652,36.735241717883625,-0.4633123098979541,2020.4712047156447,2020-06-21,S2B_MSIL1C_20200621T103629_N0500_R008_T30SYF_20230428T192845.SAFE,2020-06-21T10:51:04.838Z,Unknown
9653,36.73292931260109,0.1852679004904236,2020.4712047156447,2020-06-21,S2B_MSIL1C_20200621T103629_N0500_R008_T30SYF_20230428T192845.SAFE,2020-06-21T10:51:04.838Z,Unknown
9654,36.71294775349927,0.3225045325874283,2020.4712047156447,2020-06-21,S2B_MSIL1C_20200621T103629_N0500_R008_T30SYF_20230428T192845.SAFE,2020-06-21T10:51:04.838Z,Unknown
9655,36.70008699948151,0.2969510152649643,2020.4712047156447,2020-06-21,S2B_MSIL1C_20200621T103629_N0500_R008_T30SYF_20230428T192845.SAFE,2020-06-21T10:51:04.838Z,Unknown
9656,36.67954315425055,-0.1622266006770671,2020.580462362123,2020-07-31,S2B_MSIL1C_20200731T103629_N0500_R008_T30SYF_20230523T005716.SAFE,2020-07-31T10:51:05.092Z,Unknown
9657,36.33092138893368,-0.5655330286537348,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYF_20230811T033015.SAFE,2018-11-22T11:00:54.843Z,Unknown
9658,36.15791212243622,-0.5376418839658985,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYF_20230811T033015.SAFE,2018-11-22T11:00:54.843Z,Unknown
9659,36.110261365495504,-0.5365527312870331,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9660,36.10839955373199,-0.5928959511546568,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9661,36.08912780193864,-0.5296916658545228,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9662,36.08894158366091,-0.5442862771171337,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9663,36.05206367609106,-0.5422166085132258,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9664,36.06175007054233,-0.669730438695348,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SXE_20230811T033015.SAFE,2018-11-22T11:01:13.035Z,Unknown
9665,36.30137955104449,-0.2332549929423804,2019.3574191717405,2019-05-11,S2B_MSIL1C_20190511T105039_N0500_R051_T30SYF_20221209T190842.SAFE,2019-05-11T11:01:06.545Z,Unknown
9666,37.16349803118602,-0.1120724293477364,2019.3765738521056,2019-05-18,S2B_MSIL1C_20190518T104029_N0500_R008_T30SYG_20221217T152338.SAFE,2019-05-18T10:50:56.209Z,Unknown
9667,37.15679978721892,-0.0715998021323129,2019.3765738521056,2019-05-18,S2B_MSIL1C_20190518T104029_N0500_R008_T30SYG_20221217T152338.SAFE,2019-05-18T10:50:56.209Z,Unknown
9668,37.62999561094821,0.4096181209002023,2019.7327719748855,2019-09-25,S2B_MSIL1C_20190925T104019_N0500_R008_T30SYG_20230627T080218.SAFE,2019-09-25T10:50:47.413Z,Unknown
9669,37.6281442943198,0.4166294101950729,2019.7327719748855,2019-09-25,S2B_MSIL1C_20190925T104019_N0500_R008_T30SYG_20230627T080218.SAFE,2019-09-25T10:50:47.413Z,Unknown
9670,37.620275777107686,0.3439823454685169,2019.7327719748855,2019-09-25,S2B_MSIL1C_20190925T104019_N0500_R008_T30SYG_20230627T080218.SAFE,2019-09-25T10:50:47.413Z,Unknown
9671,37.902185282139136,-0.7066747859043714,2021.2178014649924,2021-03-21,S2B_MSIL1C_20210321T104639_N0500_R051_T30SXG_20230526T002554.SAFE,2021-03-21T11:00:46.415Z,Unknown
9672,38.73663208437609,0.4294093638272263,2017.6778254058852,2017-09-05,S2B_MSIL1C_20170905T104019_N0500_R008_T30SYH_20230928T121516.SAFE,2017-09-05T10:50:25.655Z,Unknown
9673,38.81819195534867,0.1662940979118743,2017.86984300482,2017-11-14,S2B_MSIL1C_20171114T104259_N0500_R008_T31SBC_20230909T143247.SAFE,2017-11-14T10:50:18.907Z,Unknown
9674,38.69281805659181,0.1156777407086417,2017.86984300482,2017-11-14,S2B_MSIL1C_20171114T104259_N0500_R008_T30SYH_20230909T143247.SAFE,2017-11-14T10:50:19.513Z,Unknown
9675,38.65850920819293,0.3040117397416053,2018.6369561770675,2018-08-21,S2B_MSIL1C_20180821T104019_N0500_R008_T30SYH_20230821T174652.SAFE,2018-08-21T10:50:25.293Z,Unknown
9676,38.810159523443126,0.2451212492747214,2020.0695963936955,2020-01-26,S2B_MSIL1C_20200126T105229_N0500_R051_T30SYH_20230617T161242.SAFE,2020-01-26T11:00:22.33Z,Unknown
9677,38.803880770127925,0.2547593230033182,2020.0695963936955,2020-01-26,S2B_MSIL1C_20200126T105229_N0500_R051_T30SYH_20230617T161242.SAFE,2020-01-26T11:00:22.33Z,Unknown
9678,38.69642385307774,0.1812152839633278,2020.0695963936955,2020-01-26,S2B_MSIL1C_20200126T105229_N0500_R051_T30SYH_20230617T161242.SAFE,2020-01-26T11:00:22.33Z,Unknown
9679,38.51585727550192,0.1206211818909257,2020.0695963936955,2020-01-26,S2B_MSIL1C_20200126T105229_N0500_R051_T30SYH_20230617T161242.SAFE,2020-01-26T11:00:22.33Z,Unknown
9680,38.39180925558372,0.1252345560210526,2020.0695963936955,2020-01-26,S2B_MSIL1C_20200126T105229_N0500_R051_T30SYH_20230617T161242.SAFE,2020-01-26T11:00:22.33Z,Unknown
9681,37.87442038702539,-0.6783091363457081,2021.2178014649924,2021-03-21,S2B_MSIL1C_20210321T104639_N0500_R051_T30SXG_20230526T002554.SAFE,2021-03-21T11:00:46.415Z,Unknown
9682,38.783534084184666,0.2580673237614941,2021.319027746068,2021-04-27,S2B_MSIL1C_20210427T103619_N0500_R008_T30SYH_20230606T193329.SAFE,2021-04-27T10:50:27.841Z,Unknown
9683,39.19653826468366,-0.2109782637360826,2018.2341700596144,2018-03-27,S2B_MSIL1C_20180327T105019_N0500_R051_T30SYJ_20230906T205203.SAFE,2018-03-27T11:00:10.077Z,Unknown
9684,39.674738784344505,-0.156891341098833,2018.8095642123287,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30SYJ_20230815T175455.SAFE,2018-10-23T11:00:12.174Z,Unknown
9685,39.29946714346328,-0.250663080665523,2018.8095642123287,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30SYJ_20230815T175455.SAFE,2018-10-23T11:00:12.174Z,Unknown
9686,39.11330794860902,-0.2227453445092999,2019.028660324708,2019-01-11,S2B_MSIL1C_20190111T105419_N0500_R051_T30SYJ_20221201T075832.SAFE,2019-01-11T11:00:13.985Z,Unknown
9687,38.77858493634899,0.2901958749417668,2020.0695963936955,2020-01-26,S2B_MSIL1C_20200126T105229_N0500_R051_T30SYH_20230617T161242.SAFE,2020-01-26T11:00:22.33Z,Unknown
9688,39.12558818803912,-0.216132967431768,2020.77997372116,2020-10-12,S2B_MSIL1C_20201012T104909_N0500_R051_T30SYJ_20230414T184652.SAFE,2020-10-12T11:00:18.677Z,Unknown
9689,39.17497102182694,-0.1564437016635347,2020.862021699808,2020-11-11,S2B_MSIL1C_20201111T105259_N0500_R051_T30SYJ_20230301T155736.SAFE,2020-11-11T11:00:16.081Z,Unknown
9690,38.891228971680576,0.0270291641150355,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30SYJ_20230527T131736.SAFE,2021-03-11T11:00:14.289Z,Unknown
9691,38.838237194802026,0.1362027433897896,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30SYJ_20230527T131736.SAFE,2021-03-11T11:00:14.289Z,Unknown
9692,40.5459573573656,0.5295291382568341,2017.7682461314052,2017-10-08,S2B_MSIL1C_20171008T105009_N0500_R051_T30TYK_20231011T061203.SAFE,2017-10-08T10:59:45.827Z,Unknown
9693,40.24887628311617,0.4524139473104274,2018.8094708587007,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30TYK_20230802T045857.SAFE,2018-10-23T10:59:55.464Z,Unknown
9694,39.99060783353662,0.1698600762946052,2018.8094708587007,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30TYK_20230815T175455.SAFE,2018-10-23T11:00:01.971Z,Unknown
9695,39.89331125813389,0.0767526440696824,2018.8094708587007,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30TYK_20230815T175455.SAFE,2018-10-23T11:00:01.971Z,Unknown
9696,39.9907941205994,0.1698600762946052,2018.8095642123287,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30TYK_20230815T175455.SAFE,2018-10-23T11:00:01.971Z,Unknown
9697,39.88724992182204,0.0755128169513712,2018.8095642123287,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30TYK_20230815T175455.SAFE,2018-10-23T11:00:01.971Z,Unknown
9698,39.83622482208441,0.0643527199350586,2018.8095642123287,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30TYK_20230815T175455.SAFE,2018-10-23T11:00:01.971Z,Unknown
9699,39.77452612401893,0.0223911934409843,2018.8095642123287,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30TYK_20230815T175455.SAFE,2018-10-23T11:00:01.971Z,Unknown
9700,39.72166072704394,-0.074325479754429,2018.8095642123287,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30SYJ_20230815T175455.SAFE,2018-10-23T11:00:12.174Z,Unknown
9701,39.70970095491503,-0.0166753291930215,2018.8095642123287,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30SYJ_20230815T175455.SAFE,2018-10-23T11:00:12.174Z,Unknown
9702,40.57454211553242,0.5593995471644706,2019.1657484145103,2019-03-02,S2B_MSIL1C_20190302T105029_N0500_R051_T30TYK_20221113T065937.SAFE,2019-03-02T10:59:58.727Z,Unknown
9703,40.54947318502602,0.5381134928715334,2019.1657484145103,2019-03-02,S2B_MSIL1C_20190302T105029_N0500_R051_T30TYK_20221113T065937.SAFE,2019-03-02T10:59:58.727Z,Unknown
9704,40.2847126989486,0.3094141344664591,2019.1657484145103,2019-03-02,S2B_MSIL1C_20190302T105029_N0500_R051_T30TYK_20221113T065937.SAFE,2019-03-02T10:59:58.727Z,Unknown
9705,40.24646187687727,0.3200608472641351,2019.1657484145103,2019-03-02,S2B_MSIL1C_20190302T105029_N0500_R051_T30TYK_20221113T065937.SAFE,2019-03-02T10:59:58.727Z,Unknown
9706,40.12834971039917,0.2079664602966202,2019.1657484145103,2019-03-02,S2B_MSIL1C_20190302T105029_N0500_R051_T30TYK_20221113T065937.SAFE,2019-03-02T10:59:58.727Z,Unknown
9707,40.10453998853579,0.1704223695748177,2019.1657484145103,2019-03-02,S2B_MSIL1C_20190302T105029_N0500_R051_T30TYK_20221113T065937.SAFE,2019-03-02T10:59:58.727Z,Unknown
9708,40.00997953172085,0.0885855093897642,2019.1657484145103,2019-03-02,S2B_MSIL1C_20190302T105029_N0500_R051_T30TYK_20221113T065937.SAFE,2019-03-02T10:59:58.727Z,Unknown
9709,40.2427472693112,0.4397896744130851,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30TYK_20230527T131736.SAFE,2021-03-11T10:59:59.911Z,Unknown
9710,39.81448118253287,0.0505957790383146,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30TYK_20230527T131736.SAFE,2021-03-11T10:59:59.911Z,Unknown
9711,39.72474384628866,-0.1433839844651219,2021.1904245941143,2021-03-11,S2B_MSIL1C_20210311T104749_N0500_R051_T30TYK_20230527T131736.SAFE,2021-03-11T10:59:59.911Z,Unknown
9712,40.51425172037661,0.5787287050874346,2017.7682461314052,2017-10-08,S2B_MSIL1C_20171008T105009_N0500_R051_T30TYK_20231011T061203.SAFE,2017-10-08T10:59:45.827Z,Unknown
9713,40.54411714107715,0.6061299645913056,2019.1657484145103,2019-03-02,S2B_MSIL1C_20190302T105029_N0500_R051_T30TYK_20221113T065937.SAFE,2019-03-02T10:59:58.727Z,Unknown
9714,40.5344751866462,0.5745548869656365,2019.1657484145103,2019-03-02,S2B_MSIL1C_20190302T105029_N0500_R051_T30TYK_20221113T065937.SAFE,2019-03-02T10:59:58.727Z,Unknown
9715,40.51883985994779,0.5861728374753894,2019.1657484145103,2019-03-02,S2B_MSIL1C_20190302T105029_N0500_R051_T30TYK_20221113T065937.SAFE,2019-03-02T10:59:58.727Z,Unknown
9716,36.05948056462974,0.1162308108782399,2018.9109359145104,2018-11-29,S2B_MSIL1C_20181129T104359_N0500_R008_T30SYE_20230726T102550.SAFE,2018-11-29T10:51:12.771Z,Unknown
9717,37.23749523493483,-0.2875241344603982,2019.3765738521056,2019-05-18,S2B_MSIL1C_20190518T104029_N0500_R008_T30SYG_20221217T152338.SAFE,2019-05-18T10:50:56.209Z,Unknown
9718,37.186551519806365,-0.1284052788698124,2019.3765738521056,2019-05-18,S2B_MSIL1C_20190518T104029_N0500_R008_T30SYG_20221217T152338.SAFE,2019-05-18T10:50:56.209Z,Unknown
9719,37.178042199743146,-0.0851173337861097,2019.3765738521056,2019-05-18,S2B_MSIL1C_20190518T104029_N0500_R008_T30SYG_20221217T152338.SAFE,2019-05-18T10:50:56.209Z,Unknown
9720,37.59691713258929,0.4736920316477531,2019.7327719748855,2019-09-25,S2B_MSIL1C_20190925T104019_N0500_R008_T30SYG_20230627T080218.SAFE,2019-09-25T10:50:47.413Z,Unknown
9721,37.592473655802806,0.3954290619260909,2019.7327719748855,2019-09-25,S2B_MSIL1C_20190925T104019_N0500_R008_T30SYG_20230627T080218.SAFE,2019-09-25T10:50:47.413Z,Unknown
9722,37.17856858329965,0.425571258733691,2020.3892894909936,2020-05-22,S2B_MSIL1C_20200522T103629_N0500_R008_T30SYG_20230502T020334.SAFE,2020-05-22T10:50:48.001Z,Unknown
9723,38.74413027347433,0.5456638886807301,2017.6778254058852,2017-09-05,S2B_MSIL1C_20170905T104019_N0500_R008_T30SYH_20230928T121516.SAFE,2017-09-05T10:50:25.655Z,Unknown
9724,38.66888608323901,0.4899028538350372,2017.6778254058852,2017-09-05,S2B_MSIL1C_20170905T104019_N0500_R008_T30SYH_20230928T121516.SAFE,2017-09-05T10:50:25.655Z,Unknown
9725,38.644678650545856,0.4674873608558512,2017.6778254058852,2017-09-05,S2B_MSIL1C_20170905T104019_N0500_R008_T30SYH_20230928T121516.SAFE,2017-09-05T10:50:25.655Z,Unknown
9726,38.764916927910136,0.3923445747827951,2018.445060502283,2018-06-12,S2B_MSIL1C_20180612T104019_N0500_R008_T30SYH_20230824T092151.SAFE,2018-06-12T10:50:30.637Z,Unknown
9727,38.19255865534944,-0.0662395737109244,2018.4724543061895,2018-06-22,,,
9728,38.172699266820906,-0.0454686139434667,2018.4724543061895,2018-06-22,S2B_MSIL1C_20180622T104019_N0500_R008_T30SYH_20230811T222933.SAFE,2018-06-22T10:50:35.375Z,Unknown
9729,38.15248310061696,-0.0742670509943894,2018.4724543061895,2018-06-22,S2B_MSIL1C_20180622T104019_N0500_R008_T30SYH_20230811T222933.SAFE,2018-06-22T10:50:35.375Z,Unknown
9730,38.19247118367185,-0.0663576154214453,2018.472462487316,2018-06-22,,,
9731,38.17278676771949,-0.0454686139434667,2018.472462487316,2018-06-22,S2B_MSIL1C_20180622T104019_N0500_R008_T30SYH_20230811T222933.SAFE,2018-06-22T10:50:35.375Z,Unknown
9732,38.15230803882239,-0.0745031729653122,2018.472462487316,2018-06-22,S2B_MSIL1C_20180622T104019_N0500_R008_T30SYH_20230811T222933.SAFE,2018-06-22T10:50:35.375Z,Unknown
9733,38.76846719053757,0.3149788466762664,2020.0695963936955,2020-01-26,S2B_MSIL1C_20200126T105229_N0500_R051_T30SYH_20230617T161242.SAFE,2020-01-26T11:00:22.33Z,Unknown
9734,38.66532938150339,0.2372571053804177,2020.0695963936955,2020-01-26,S2B_MSIL1C_20200126T105229_N0500_R051_T30SYH_20230617T161242.SAFE,2020-01-26T11:00:22.33Z,Unknown
9735,38.49860415159531,0.157415316718736,2020.0695963936955,2020-01-26,S2B_MSIL1C_20200126T105229_N0500_R051_T30SYH_20230617T161242.SAFE,2020-01-26T11:00:22.33Z,Unknown
9736,39.30993411371031,-0.2479668906723318,2018.8095642123287,2018-10-23,S2B_MSIL1C_20181023T105109_N0500_R051_T30SYJ_20230815T175455.SAFE,2018-10-23T11:00:12.174Z,Unknown
9737,39.1356773910789,-0.2322486199523874,2019.0561545218163,2019-01-21,S2B_MSIL1C_20190121T105349_N0500_R051_T30SYJ_20221202T205740.SAFE,2019-01-21T11:00:14.912Z,Unknown
9738,39.18812450309928,-0.1570870551093479,2020.862021699808,2020-11-11,S2B_MSIL1C_20201111T105259_N0500_R051_T30SYJ_20230301T155736.SAFE,2020-11-11T11:00:16.081Z,Unknown
9739,35.84028384041972,-0.2925181797469696,2018.7191371131405,2018-09-20,S2B_MSIL1C_20180920T104019_N0500_R008_T30SYE_20230731T161439.SAFE,2018-09-20T10:51:09.423Z,Unknown
9740,35.824048117910834,-0.1780752284088498,2018.7191371131405,2018-09-20,S2B_MSIL1C_20180920T104019_N0500_R008_T30SYE_20230731T161439.SAFE,2018-09-20T10:51:09.423Z,Unknown
9741,35.81016584464034,-0.1680362610189858,2018.7191371131405,2018-09-20,S2B_MSIL1C_20180920T104019_N0500_R008_T30SYE_20230731T161439.SAFE,2018-09-20T10:51:09.423Z,Unknown
9742,35.81147562480868,-0.1834377365340196,2018.7191371131405,2018-09-20,S2B_MSIL1C_20180920T104019_N0500_R008_T30SYE_20230731T161439.SAFE,2018-09-20T10:51:09.423Z,Unknown
9743,35.82439731770401,-0.149218372372859,2018.7466232876711,2018-09-30,S2B_MSIL1C_20180930T104019_N0500_R008_T30SYE_20230807T080848.SAFE,2018-09-30T10:51:11.495Z,Unknown
9744,36.034519385852064,0.1489124122694636,2018.9109359145104,2018-11-29,S2B_MSIL1C_20181129T104359_N0500_R008_T30SYE_20230726T102550.SAFE,2018-11-29T10:51:12.771Z,Unknown
9745,35.81758756942991,-0.1578851675755448,2018.754866914003,2018-10-03,S2B_MSIL1C_20181003T105019_N0500_R051_T30SYE_20230808T233452.SAFE,2018-10-03T11:01:07.685Z,Unknown
9746,35.84019656289615,-0.1648424468541081,2018.7821637810755,2018-10-13,S2B_MSIL1C_20181013T105029_N0500_R051_T30SYE_20230729T092120.SAFE,2018-10-13T11:01:09.136Z,Unknown
9747,35.85642807677527,-0.239377395670703,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9748,35.81942103624575,-0.1765920782253736,2018.8917772070013,2018-11-22,S2B_MSIL1C_20181122T105349_N0500_R051_T30SYE_20230811T033015.SAFE,2018-11-22T11:01:09.39Z,Unknown
9749,36.65823142313413,1.6763678636220325,2018.7191371131405,2018-09-20,S2B_MSIL1C_20180920T104019_N0500_R008_T31SCA_20230731T161439.SAFE,2018-09-20T10:50:49.741Z,Unknown
9750,36.72947888560467,1.645615765085437,2018.9109359145104,2018-11-29,S2B_MSIL1C_20181129T104359_N0500_R008_T31SCA_20230726T102550.SAFE,2018-11-29T10:50:53.097Z,Unknown
9751,36.56724936363118,1.2297964163443222,2018.9109359145104,2018-11-29,S2B_MSIL1C_20181129T104359_N0500_R008_T31SCA_20230726T102550.SAFE,2018-11-29T10:50:53.097Z,Unknown
9752,36.847847820349386,1.0124272545707056,2019.9793748731609,2019-12-24,S2B_MSIL1C_20191224T104349_N0500_R008_T31SCA_20230611T164832.SAFE,2019-12-24T10:50:52.333Z,Unknown
9753,37.25458901207519,1.8279585157950355,2017.81493445586,2017-10-25,S2B_MSIL1C_20171025T104109_N0500_R008_T31SCB_20231016T164932.SAFE,2017-10-25T10:50:29.503Z,Unknown
9754,37.21009357561998,1.5440806637149995,2019.9793748731609,2019-12-24,S2B_MSIL1C_20191224T104349_N0500_R008_T31SCB_20230611T164832.SAFE,2019-12-24T10:50:37.868Z,Unknown
9755,37.21080431227392,1.5926111976127475,2019.9793748731609,2019-12-24,S2B_MSIL1C_20191224T104349_N0500_R008_T31SCB_20230611T164832.SAFE,2019-12-24T10:50:37.868Z,Unknown
9756,37.191967266940566,1.620109547992731,2019.9793748731609,2019-12-24,S2B_MSIL1C_20191224T104349_N0500_R008_T31SCB_20230611T164832.SAFE,2019-12-24T10:50:37.868Z,Unknown
9757,37.175169445596886,1.67289510712537,2019.9793748731609,2019-12-24,S2B_MSIL1C_20191224T104349_N0500_R008_T31SCB_20230611T164832.SAFE,2019-12-24T10:50:37.868Z,Unknown
9758,37.16512431772525,1.6854276043360006,2019.9793748731609,2019-12-24,S2B_MSIL1C_20191224T104349_N0500_R008_T31SCB_20230611T164832.SAFE,2019-12-24T10:50:37.868Z,Unknown
9759,37.15827855717545,1.6979568993096423,2019.9793748731609,2019-12-24,S2B_MSIL1C_20191224T104349_N0500_R008_T31SCB_20230611T164832.SAFE,2019-12-24T10:50:37.868Z,Unknown
9760,37.1216376040539,1.7644224955954144,2019.9793748731609,2019-12-24,S2B_MSIL1C_20191224T104349_N0500_R008_T31SCB_20230611T164832.SAFE,2019-12-24T10:50:37.868Z,Unknown
9761,37.55744798731223,0.7519439429635089,2020.143415996256,2020-02-22,S2B_MSIL1C_20200222T103939_N0500_R008_T31SBB_20230609T022351.SAFE,2020-02-22T10:50:43.355Z,Unknown
9762,37.061297392310415,1.8045541080883685,2020.8264788251363,2020-10-29,S2B_MSIL1C_20201029T104149_N0500_R008_T31SCB_20230410T212651.SAFE,2020-10-29T10:50:45.875Z,Unknown
9763,38.818582322664426,1.402749960773379,2019.321782756215,2019-04-28,S2B_MSIL1C_20190428T104029_N0500_R008_T31SCC_20221104T174943.SAFE,2019-04-28T10:50:35.809Z,Unknown
9764,38.67400214307533,0.9727434209520704,2019.5957507927449,2019-08-06,S2B_MSIL1C_20190806T104029_N0500_R008_T31SCC_20230718T235258.SAFE,2019-08-06T10:50:35.918Z,Unknown
